"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","comparison"
39.7693456972374,-1.49226862254915,0.440933740841127,-3.38433756442067,0.000713502229557671,0.0180159312963312,"CAETHG_RS13830","UT1_D0.5 vs UT2_D1nonSS"
14.6482589670264,-1.59044328578144,0.50707061846666,-3.13653212759755,0.00170958704942877,0.0345336583984611,"CAETHG_RS18175","UT1_D0.5 vs UT2_D1nonSS"
