"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","comparison"
82.5400037203498,1.49946241365875,0.269197356325474,5.57012310271659,2.54559412139239e-08,2.57105006260632e-06,"CAETHG_RS14415","UT2_D1nonSS vs UT3_D0.5"
12942.4400494804,2.70664494338628,0.775121678242979,3.49189684582376,0.000479603428910515,0.0161466487733207,"CAETHG_RS14160","UT2_D1nonSS vs UT3_D0.5"
