"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CAETHG_RS10045",234.999211087913,-0.428920594249462,0.165155815003359,-2.59706625673906,0.00940237855276095,0.0412887058186459
"CAETHG_RS10050",15.5814392097068,-0.41285996693708,0.495641535781946,-0.832980969372822,0.404855462264465,0.588851086282317
"CAETHG_RS10055",43.5372049930255,-0.0539417408008398,0.295246531055784,-0.182700675967122,0.855032885343243,0.899565848121537
"CAETHG_RS10165",21.3021984555299,0.718136142594293,0.412801524073449,1.73966446515957,0.0819179524397982,0.172369024925409
"CAETHG_RS10375",9.00941645327218,-0.727853578754319,0.413824622147455,-1.75884551039345,0.0786037523913856,0.172369024925409
"CAETHG_RS10380",11.34494806611,0.131341323831949,0.480936342966318,0.273095027549514,0.784780168942851,0.852288140464817
"CAETHG_RS10385",31.4828987946514,-0.889934400854928,0.272901805250708,-3.26100591396736,0.00111017724787521,0.00800913585967114
"CAETHG_RS10390",42.4142353219165,-0.608618293725608,0.264492192759992,-2.30108226399668,0.0213869816383126,0.072002838182319
"CAETHG_RS10590",1.84678089850147,-0.945305867285056,0.988138914872729,-0.956652807674121,0.338742525269494,0.510641717197298
"CAETHG_RS10780",542.542306237134,0.554778689176098,0.845677626690356,0.656016751143435,0.511813346277273,0.671339584077982
"CAETHG_RS10785",47299.9497661627,1.18018289942178,0.494506418740336,2.38658762494545,0.0170055542827285,0.0592262407777785
"CAETHG_RS10790",1.90242627766911,-2.13476872417119,1.38211423727513,-1.54456749420362,0.122450913840603,0.242500829370606
"CAETHG_RS10795",1.11375402584914,-1.29656241526077,1.56605159865371,-0.827918068839746,0.407716901309652,0.588851086282317
"CAETHG_RS10830",91.4951823833721,-0.132478948099712,0.40774761954825,-0.324904283307618,0.745253515009385,0.827149505669757
"CAETHG_RS10835",59.0778415783221,-0.314817421028701,0.286418840015375,-1.09915053427282,0.271702410738488,0.442611991686891
"CAETHG_RS10840",100.771855824417,-0.666213074086653,0.225355561059904,-2.95627527873412,0.00311379044504108,0.0174718241638416
"CAETHG_RS11105",103.546982852946,0.127585332864555,0.283104893146983,0.450664527364121,0.652231352183208,0.784230554410762
"CAETHG_RS11115",39.4529841104076,0.400462838203889,0.301550497471888,1.32801252712648,0.18417396853338,0.326343347752129
"CAETHG_RS11150",98.7689745667054,-0.0908825513299926,0.173778741307319,-0.522978533773998,0.600989191580088,0.740242784751085
"CAETHG_RS11155",100606.969944025,0.246906272545936,0.183913659684539,1.34251187741816,0.17943008186518,0.325833465227449
"CAETHG_RS11235",58.943724411976,1.54046610062331,0.879214743765561,1.75209311666647,0.0797577976831395,0.172369024925409
"CAETHG_RS11240",46871.3444762691,0.402792458965821,0.300877618129226,1.33872523144218,0.180660139136012,0.325833465227449
"CAETHG_RS11245",1.07901401242469,0.522366389309798,1.58621295887925,0.32931668247048,0.741916335946001,0.827149505669757
"CAETHG_RS11250",1.43321961450085,-2.81266743228658,1.48989208859225,-1.88783298724955,0.0590483751797941,0.152920151106646
"CAETHG_RS11305",30.5941564504662,2.28969589720809,0.781463597895954,2.93000966823402,0.00338951457711007,0.0180179459099009
