"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CAETHG_RS10050",15.5814392097068,-0.0296921074514249,0.5586236222879,-0.0531522589929474,0.957610593611366,0.992439035634638
"CAETHG_RS10055",43.5372049930255,-0.207376480823609,0.324012481628318,-0.640026210661524,0.522155559334691,0.975208745245027
"CAETHG_RS10165",21.3021984555299,0.88560033371773,0.438760930768545,2.01841201350013,0.0435483692523857,0.745771466085693
"CAETHG_RS10375",9.00941645327218,0.454995594988138,0.545138124646895,0.834642771101095,0.403918872689425,0.975208745245027
"CAETHG_RS10380",11.34494806611,0.527578439827298,0.576666741908808,0.914875787844077,0.360256842160198,0.975208745245027
"CAETHG_RS10385",31.4828987946514,0.0930290494809774,0.318755317217805,0.291850973006391,0.770400570107555,0.975208745245027
"CAETHG_RS10390",42.4142353219165,0.195370605059716,0.297412034750866,0.656902149986543,0.511243835710429,0.975208745245027
"CAETHG_RS10590",1.84678089850147,-0.823995838596522,1.75379522298339,-0.469835832483807,0.638472311678386,0.975208745245027
"CAETHG_RS10780",542.542306237134,-0.6588880679355,0.8978231157214,-0.733872915943008,0.463026195321641,0.975208745245027
"CAETHG_RS10785",47299.9497661627,0.228836707692759,0.524498669446586,0.436296069033334,0.662621933571139,0.975208745245027
"CAETHG_RS10790",1.90242627766911,-1.18782391927107,1.45044701735472,-0.818936441702906,0.412822677087151,0.975208745245027
"CAETHG_RS10795",1.11375402584914,-2.99442109750752,1.77489532763841,-1.68709729012119,0.091584646047343,0.745771466085693
"CAETHG_RS10830",91.4951823833721,0.770876314104672,0.439177589205055,1.75527242977042,0.0792127199934999,0.745771466085693
"CAETHG_RS10835",59.0778415783221,0.421333180061347,0.308990165957032,1.36358119604343,0.172699413595544,0.975208745245027
"CAETHG_RS10840",100.771855824417,0.0390957911374498,0.239972839628611,0.162917566829461,0.870583339288879,0.975208745245027
"CAETHG_RS11105",103.546982852946,0.360980420203225,0.298648981758107,1.20871137104898,0.226773751552578,0.975208745245027
"CAETHG_RS11115",39.4529841104076,0.201049551357684,0.307981298162932,0.652797921681993,0.513886563659874,0.975208745245027
"CAETHG_RS11150",98.7689745667054,0.386995522439366,0.193111882397716,2.00399642753388,0.0450704431083909,0.745771466085693
"CAETHG_RS11155",100606.969944025,-0.0546250237959772,0.195084434944769,-0.280007084170719,0.779472069828871,0.975208745245027
"CAETHG_RS11235",58.943724411976,-0.0815769816990917,0.922816993659918,-0.0883999560688139,0.929558796212673,0.990896406522677
"CAETHG_RS11240",46871.3444762691,0.392319552813663,0.319131245168371,1.2293360764681,0.218945826375776,0.975208745245027
"CAETHG_RS11245",1.07901401242469,-1.21604223425196,1.97213063192622,-0.616613430452237,0.537489733787627,0.975208745245027
"CAETHG_RS11250",1.43321961450085,-2.2412781862887,1.69332419799841,-1.32359662074044,0.185637048074182,0.975208745245027
"CAETHG_RS11305",30.5941564504662,-1.68284779025572,0.824015534054262,-2.04225250703211,0.0411264904941079,0.745771466085693
"CAETHG_RS11310",123152.816325092,-0.104230316415107,0.68268752913586,-0.152676461729191,0.878653423933638,0.975208745245027
"CAETHG_RS11315",1.97872070251266,-0.801553235196802,1.15594043172028,-0.693420883292338,0.488045460473045,0.975208745245027
"CAETHG_RS11320",1.11438886367245,-1.23824301126683,1.73251688372785,-0.714707615779479,0.47478973085261,0.975208745245027
"CAETHG_RS11385",50.046548049297,0.518141466157199,0.798300972009334,0.649055286570715,0.516302641571074,0.975208745245027
"CAETHG_RS11390",45496.4088562177,0.463948215314679,0.661921360873174,0.700911381229125,0.48335832129324,0.975208745245027
"CAETHG_RS11395",16.6387999677738,-0.251149882271183,0.857501657280187,-0.292885594026462,0.769609600555203,0.975208745245027
"CAETHG_RS11405",1.49847456614338,0.48536048449676,1.81465145292424,0.267467608567265,0.789109150576183,0.975208745245027
"CAETHG_RS11980",53.3150883525536,-0.349119093898368,0.333335809256392,-1.04734950222475,0.29493841280262,0.975208745245027
"CAETHG_RS11985",19.3291609495654,-0.188202910192924,0.492108106101981,-0.382442207025792,0.702133388675089,0.975208745245027
"CAETHG_RS11990",61.2117077378407,0.399283624090486,0.262888360617016,1.51883340575955,0.128804434961904,0.850787384360073
"CAETHG_RS11995",39.1014958758392,0.260349142340661,0.279926077029453,0.930063912242328,0.352337994201491,0.975208745245027
"CAETHG_RS12000",36.5996075038973,0.0462042269915037,0.293247907778151,0.157560295456424,0.874803292320139,0.975208745245027
"CAETHG_RS12105",107.981832812234,-0.0276957158056831,0.319987168411099,-0.0865525825401268,0.931027158036055,0.990896406522677
"CAETHG_RS13785",1525.80055512121,-0.150965081217158,0.499287567644431,-0.302360985933196,0.762376892394809,0.975208745245027
"CAETHG_RS13790",1.4381395215816,-0.26298983108707,1.65919526308643,-0.158504449077233,0.874059315125042,0.975208745245027
"CAETHG_RS13795",121.713633314864,-0.134470885076706,0.397995581937607,-0.337870296001897,0.735460932917522,0.975208745245027
"CAETHG_RS13800",36168.3589822832,-0.305445483718297,0.724540417172839,-0.421571352651584,0.673337919940012,0.975208745245027
"CAETHG_RS13825",3.81120904053144,-0.239996950233663,1.07167523870869,-0.223945596170391,0.822799635995379,0.975208745245027
"CAETHG_RS13830",39.7693456972374,-0.292432866189095,0.450319854850646,-0.649389235316047,0.516086820131595,0.975208745245027
"CAETHG_RS13930",181.559113688201,0.24176232631183,0.383242845322199,0.630833241279627,0.528149565957684,0.975208745245027
"CAETHG_RS13935",3.68469025071012,-1.39677299946886,0.93397006073195,-1.49552224230208,0.134778199502586,0.850787384360073
"CAETHG_RS13940",4.92128431990028,-0.885034156385804,0.727896498160592,-1.21587912377969,0.2240309717075,0.975208745245027
"CAETHG_RS13945",4772.87059925615,-0.75870622941587,0.93198303595388,-0.814077295558644,0.415600671736284,0.975208745245027
"CAETHG_RS13950",2.13237506204444,0.995299632135489,0.929916195482002,1.07031110649664,0.284479296803287,0.975208745245027
"CAETHG_RS13955",4.1746857268457,-0.501685683341351,0.893713354592844,-0.561349655080301,0.574559197420764,0.975208745245027
"CAETHG_RS14160",12942.4400494804,-1.70841929045731,0.735388813195855,-2.32315104581596,0.0201710395668231,0.745771466085693
"CAETHG_RS14415",82.5400037203498,-1.49698954294059,0.262578142283594,-5.70112016911059,1.19022691318766e-08,1.20212918231954e-06
"CAETHG_RS14810",76782.1438627325,-0.433767003216082,0.192026787144802,-2.25888798987712,0.0238903532641388,0.745771466085693
"CAETHG_RS18175",14.6482589670264,-0.717604010315966,0.478401740679766,-1.50000292493985,0.133613644877024,0.850787384360073
"CAETHG_RS18180",570.018059355493,-0.583009615968775,0.350237750062065,-1.66461101313454,0.0959903867239011,0.745771466085693
"CAETHG_RS18185",50168.1267668285,-0.136737556803567,0.335717947499876,-0.40729891810034,0.683788457309943,0.975208745245027
"CAETHG_RS18190",4.76132142820481,-0.724037057857367,1.05195148130536,-0.688279897623141,0.491276538274481,0.975208745245027
