"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CAETHG_RS04025",1.94523441187375,1.26168540705297,1.25328331552899,1.00670406397331,0.314077008594752,NA
"CAETHG_RS04030",38521.2911187278,-0.789985520929191,1.20911661648391,-0.653357591947134,0.513525771824137,0.68174973155963
"CAETHG_RS04035",1102.15298233048,-1.06726942577223,0.486742299015315,-2.19267860617687,0.0283305431943721,0.135864442049033
"CAETHG_RS04130",166.367020807237,-0.00904661345848426,0.192901345502776,-0.0468976171986009,0.962594827206454,0.966881175306106
"CAETHG_RS04135",226.901093627261,0.313691777732832,0.210858832128976,1.48768621435291,0.136833664834143,0.304914427418768
"CAETHG_RS04140",115.917539115809,-0.021275885033962,0.380816145197583,-0.0558691780857223,0.955446024789049,0.966881175306106
"CAETHG_RS05495",1.18716242844008,2.4133342043211,1.71299223660944,1.40884129696808,0.158882100834886,NA
"CAETHG_RS05825",573.98424007994,1.3783102708773,0.359310929815273,3.83598203256971,0.000125063551306715,0.00160498224176951
"CAETHG_RS06225",20448.7428092264,0.322140347406618,0.508823119404641,0.633108707370737,0.526662656512128,0.687339399176846
"CAETHG_RS06250",62.7661449053156,-0.137013270317601,0.246326454104604,-0.556226373718745,0.578056111882662,0.729677387130574
"CAETHG_RS06290",9129.28603743269,-0.297489131043191,0.412967568262765,-0.720369234549438,0.471297687136943,0.664123647492382
"CAETHG_RS06710",179.698073063534,0.1951663519769,0.276842032577009,0.704973699839496,0.480826603381589,0.664123647492382
"CAETHG_RS06715",55.8362111841555,0.803201134812957,0.316493603697583,2.53781158743554,0.0111548020472874,0.0780836143310115
"CAETHG_RS06720",14.2264203323222,1.1334251225237,0.538595459043093,2.10440898357632,0.0353427864467774,0.143231292442203
"CAETHG_RS06725",2.5822520140942,0.840982169810481,0.967251466820456,0.869455564202919,0.384598002766307,NA
"CAETHG_RS07690",6.15801027646232,0.200116099719917,0.648571736546166,0.308548905916859,0.757664692629211,NA
"CAETHG_RS07695",13.3294148260248,0.240946222871658,0.700093990467863,0.344162678372138,0.730723948087948,0.83978722392197
"CAETHG_RS07700",3.05963960479279,-0.980626651684483,1.21634641217291,-0.806206720281823,0.420123664456582,NA
"CAETHG_RS07705",14.7925022239573,-0.129011485935469,0.492926568381447,-0.261725567682598,0.793533027282159,0.860592156348257
"CAETHG_RS07710",39.3768263213561,0.347671806942235,0.275242148194862,1.26314886445406,0.20653568588594,0.369842972400405
"CAETHG_RS07715",46.0448752575772,-0.0827837819755892,0.34547652779605,-0.239622015723337,0.810623295860718,0.86691658029549
"CAETHG_RS07720",64.7958477344199,0.100238694489607,0.255042679525803,0.393027138343978,0.694299437454496,0.835329010687441
"CAETHG_RS07725",28.9967397015809,-0.820161050434892,0.354096544115857,-2.31620744134273,0.0205469450911799,0.113008198001489
"CAETHG_RS07730",284.566013020963,-0.61514890355681,0.143544257470043,-4.28543025265353,1.82385863502768e-05,0.000280874229794263
"CAETHG_RS07735",29.6916457887287,0.176389122519284,0.362624999617072,0.48642295127349,0.626667321197479,0.778280382777514
"CAETHG_RS07740",34.6240294541253,-0.516969565967404,0.319744916014169,-1.61681872040929,0.105917417241817,0.281229004400687
"CAETHG_RS07745",148.729038517908,-0.300418233947051,0.18929088939985,-1.58707180730954,0.112496382261643,0.282564752459303
"CAETHG_RS07750",189.589401811046,-0.0814309093110162,0.263810510303545,-0.308671967683623,0.757571069744903,0.845405396671848
"CAETHG_RS07755",197.963186009162,0.206488039261102,0.187415781985482,1.10176441425353,0.270564104865008,0.472792271896944
"CAETHG_RS07760",24.9094715404784,-0.497599990126957,0.507798867583226,-0.979915517526045,0.327127822534419,0.535932815641496
"CAETHG_RS08395",60.0964258672793,0.0185010343858417,0.445590976694752,0.041520217763556,0.966881175306106,0.966881175306106
"CAETHG_RS08555",357115.119012788,-1.15254058473976,0.177604886543935,-6.48935176935376,8.62064749085934e-11,6.63789856796169e-09
"CAETHG_RS08880",59.3618757726764,0.168051614268106,0.245935777879287,0.683315033368554,0.494407796704746,0.667884216601148
"CAETHG_RS09855",826.081975829978,-0.566900936016825,0.389831399166323,-1.45422081758723,0.145885095183769,0.304914427418768
"CAETHG_RS09860",141.861867592471,-0.521510037889028,0.33021902135981,-1.57928527478974,0.114270637849755,0.282564752459303
"CAETHG_RS09945",34.3138883512448,0.130224206593547,0.352571684508273,0.369355261115677,0.711862940445382,0.83978722392197
"CAETHG_RS09950",1082.84431894961,-0.438262437436771,0.259026991295192,-1.69195663836175,0.0906542415904035,0.24929916437361
"CAETHG_RS09955",38.8125751708207,-0.464083541433542,0.326377337489717,-1.42192330203736,0.155048517732252,0.304914427418768
"CAETHG_RS09960",3.86491812681654,-0.0291610515194679,0.895094054454499,-0.0325787568070036,0.974010510448968,NA
"CAETHG_RS09965",62503.9553759464,0.6062419998781,0.784952620214193,0.772329417427351,0.439919346431585,0.664123647492382
"CAETHG_RS09970",1839.95340031282,-0.613156297447215,0.43997730196589,-1.39360893097788,0.163435730105073,0.306940273611966
"CAETHG_RS09985",157.726680604048,-0.0373542311741358,0.176850751896229,-0.211218955947975,0.832716419711539,0.878344716682034
"CAETHG_RS10035",4.95179524855129,1.98395688321996,0.885757663328105,2.23984162413626,0.0251012065410864,NA
"CAETHG_RS10040",80.9318421513438,0.489201835239125,0.251168868721455,1.94770091424685,0.0514507606599758,0.171814295085674
"CAETHG_RS10045",234.999211087913,0.145262799341849,0.182451495470282,0.796172149575554,0.42593198282385,0.65593525354873
"CAETHG_RS10050",15.5814392097068,0.469635590483832,0.55912333122138,0.839949907756369,0.400936473212738,0.630043029334303
"CAETHG_RS10055",43.5372049930255,0.0931093317686362,0.331484599466154,0.280885844828345,0.77879795795696,0.856677753752657
"CAETHG_RS10165",21.3021984555299,-1.07186569811639,0.448074714465643,-2.39215841356871,0.0167496112398601,0.0992092358053255
"CAETHG_RS10375",9.00941645327218,0.846818223391091,0.480728613634654,1.76153072518096,0.0781486173487881,NA
"CAETHG_RS10380",11.34494806611,0.181361782621081,0.5541852435365,0.327258411760898,0.743472444677161,NA
"CAETHG_RS10385",31.4828987946514,0.740400499485822,0.302439862581066,2.44809164098653,0.014361512287381,0.0921530371773617
"CAETHG_RS10390",42.4142353219165,0.422914174194424,0.292116869915925,1.44775676364102,0.147685088593031,0.304914427418768
"CAETHG_RS10590",1.84678089850147,2.46568127235415,1.60816201992567,1.53322938970299,0.125219345304465,NA
"CAETHG_RS10780",542.542306237134,0.335418962709121,0.946138727238772,0.354513511658077,0.722954079877739,0.83978722392197
"CAETHG_RS10785",47299.9497661627,-1.1792649601313,0.552872614771805,-2.13297770340466,0.0329265552962628,0.140852486545124
"CAETHG_RS10790",1.90242627766911,1.60704976470168,1.44163118617134,1.11474403447782,0.264960125261793,NA
"CAETHG_RS10795",1.11375402584914,2.33964794087148,1.81409585301318,1.28970469613574,0.197153208458409,NA
"CAETHG_RS10830",91.4951823833721,-0.0583279891569081,0.454377866888419,-0.128368904841995,0.897857037874939,0.934256647518517
"CAETHG_RS10835",59.0778415783221,-0.0971788819751526,0.31246175786996,-0.311010482171058,0.755792652923441,0.845405396671848
"CAETHG_RS10840",100.771855824417,0.178381733939623,0.244977283355328,0.72815622533004,0.466517958913917,0.664123647492382
"CAETHG_RS11105",103.546982852946,-0.606214662431733,0.311443661885223,-1.94646652547754,0.0515987251808782,0.171814295085674
"CAETHG_RS11115",39.4529841104076,-0.888287438822767,0.323194935806074,-2.74845717061534,0.00598764569952478,0.0466140262646593
"CAETHG_RS11150",98.7689745667054,-0.0884371929335978,0.19133284126925,-0.462216482789518,0.643926084271184,0.787020769664781
"CAETHG_RS11155",100606.969944025,0.144245267858222,0.205627795731493,0.701487205779205,0.482999016358096,0.664123647492382
"CAETHG_RS11235",58.943724411976,-1.87302181084693,0.979244983099362,-1.91272035412294,0.0557838620408033,0.171814295085674
"CAETHG_RS11240",46871.3444762691,-0.600277213397942,0.336386193623278,-1.78448826015195,0.0743443607704508,0.212019102937952
"CAETHG_RS11245",1.07901401242469,0.525114236495922,2.03517249896606,0.258019522552854,0.796391840412014,NA
"CAETHG_RS11250",1.43321961450085,1.45544826973326,1.73272505784841,0.839976465476028,0.400921582167603,NA
"CAETHG_RS11305",30.5941564504662,-0.968146603143313,0.889307318466572,-1.08865246359682,0.276307171887824,0.472792271896944
"CAETHG_RS11310",123152.816325092,-0.423982763387342,0.719615403770329,-0.589179666202169,0.555740755993465,0.71320063685828
"CAETHG_RS11315",1.97872070251266,-1.771402870566,1.46904859706275,-1.20581638627054,0.227888295854884,NA
"CAETHG_RS11320",1.11438886367245,1.67638798886904,1.67765420065571,0.999245248641718,0.317675901167421,NA
"CAETHG_RS11385",50.046548049297,1.1918466490179,0.831041392025949,1.43416039255562,0.151526496920263,0.304914427418768
"CAETHG_RS11390",45496.4088562177,-1.30086574678323,0.697727794081503,-1.86443159899586,0.0622611188550137,0.18438869814754
"CAETHG_RS11395",16.6387999677738,-0.660698097069075,0.905777571137334,-0.729426426666178,0.465740857457261,0.664123647492382
"CAETHG_RS11405",1.49847456614338,2.57602596806285,1.55807556929077,1.6533382711568,0.0982620382020727,NA
"CAETHG_RS11980",53.3150883525536,1.02826898138809,0.333295172137029,3.08516014436996,0.00203442579717674,0.0223786837689442
"CAETHG_RS11985",19.3291609495654,1.05013276514214,0.483900353006479,2.17014258951796,0.029996045647189,0.135864442049033
"CAETHG_RS11990",61.2117077378407,0.704542204666024,0.253929862695867,2.77455434814241,0.00552773971910026,0.0466140262646593
"CAETHG_RS11995",39.1014958758392,0.582608449225907,0.26408656649233,2.20612679003052,0.027375123422212,0.135864442049033
"CAETHG_RS12000",36.5996075038973,1.37761399403788,0.267897581539115,5.14231590342571,2.71372310137245e-07,6.96522262685595e-06
"CAETHG_RS12105",107.981832812234,0.674438438480358,0.329079603567734,2.04946897701467,0.0404162783911476,0.152216596363723
"CAETHG_RS13785",1525.80055512121,-0.824094150156921,0.526357580139096,-1.5656545687803,0.117429507515554,0.282564752459303
"CAETHG_RS13790",1.4381395215816,0.594238432949869,1.63548705722381,0.363340345816352,0.716350658092583,NA
"CAETHG_RS13795",121.713633314864,-0.595266594779406,0.419242437157428,-1.41986245193942,0.155647729091447,0.304914427418768
"CAETHG_RS13800",36168.3589822832,-0.727334000118512,0.763735890986355,-0.952337069270333,0.340926063754814,0.546902227273348
"CAETHG_RS13825",3.81120904053144,-0.154044428968865,1.10257876657302,-0.139712856477056,0.888886868042507,NA
"CAETHG_RS13830",39.7693456972374,2.74287693362658,0.435484178384637,6.29845369767707,3.00629497220254e-10,1.15742356429798e-08
"CAETHG_RS13930",181.559113688201,-0.42970543116605,0.402237788738318,-1.06828707594552,0.285391036494754,0.477719778480349
"CAETHG_RS13935",3.68469025071012,-0.0437861676996521,1.00711004828509,-0.0434770438188074,0.96532126359786,NA
"CAETHG_RS13940",4.92128431990028,-0.139515825833901,0.769482370610798,-0.181311269968611,0.856123260479891,NA
"CAETHG_RS13945",4772.87059925615,-1.32782851407319,0.982473541822588,-1.35151579920405,0.176530262362506,0.323638814331262
"CAETHG_RS13950",2.13237506204444,-0.708006438824831,0.866263918694673,-0.817310317959091,0.413751111804973,NA
"CAETHG_RS13955",4.1746857268457,-0.583435035247484,0.955001815470179,-0.610925577099808,0.541248851261803,NA
"CAETHG_RS14160",12942.4400494804,2.12760245430444,0.775123893671788,2.74485468926253,0.00605376964476094,0.0466140262646593
"CAETHG_RS14415",82.5400037203498,1.16256833049959,0.268291979364196,4.33322059516902,1.46943738515494e-05,0.000280874229794263
"CAETHG_RS14810",76782.1438627325,-0.390724834466016,0.202413903567618,-1.93032606742595,0.053566449129384,0.171814295085674
"CAETHG_RS18175",14.6482589670264,0.966913540351768,0.474357812886097,2.03836326520871,0.0415136171901063,0.152216596363723
"CAETHG_RS18180",570.018059355493,-0.521121683615392,0.369463279034644,-1.41048302547687,0.158397105152607,0.304914427418768
"CAETHG_RS18185",50168.1267668285,-0.537961888309387,0.353876387610139,-1.52019718507484,0.128461424682682,0.299743324259591
"CAETHG_RS18190",4.76132142820481,0.00870198306028394,1.10206827302612,0.00789604716265859,0.993699931343264,NA
