"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CAETHG_RS08880",59.3618757726764,0.167793251402023,0.251241468289434,0.667856514867689,0.504225187427302,0.860199196925522
"CAETHG_RS09855",826.081975829978,-0.378115760178446,0.390010278286595,-0.969502039381103,0.332294763184293,0.832190291894085
"CAETHG_RS09860",141.861867592471,-0.114016354440256,0.330337552232574,-0.345151054337239,0.729980813187137,0.902345044035632
"CAETHG_RS09945",34.3138883512448,-0.104882197472366,0.363748206327698,-0.288337359876569,0.77308851186092,0.907929531371546
"CAETHG_RS09950",1082.84431894961,-0.500898664773048,0.259448590941741,-1.93062780936638,0.0535290962424359,0.491494429135093
"CAETHG_RS09955",38.8125751708207,-0.214948407637577,0.329724952584683,-0.651902156487148,0.514464293676746,0.860199196925522
"CAETHG_RS09960",3.86491812681654,1.09260558754548,0.85701256876703,1.27490030760856,0.202344530206324,0.68816627746346
"CAETHG_RS09965",62503.9553759464,-0.133717757990977,0.784958490770889,-0.170350100754571,0.864734812301419,0.935384524270104
"CAETHG_RS09970",1839.95340031282,-0.313097401884808,0.440023843320649,-0.711546446033498,0.476745679844494,0.860199196925522
"CAETHG_RS09985",157.726680604048,-0.16443505373907,0.181106598570536,-0.907946231870878,0.363906629971937,0.832190291894085
"CAETHG_RS10035",4.95179524855129,1.14336826084697,0.931587616749328,1.22733303909365,0.219697442585467,0.715788441972006
"CAETHG_RS10040",80.9318421513438,-0.0363751050377532,0.25971906914692,-0.140055580659641,0.888616076086369,0.942188134938693
"CAETHG_RS10045",234.999211087913,-0.14491164543057,0.18566670001687,-0.780493461764564,0.435100474515831,0.845098998578826
"CAETHG_RS10050",15.5814392097068,0.277969251364098,0.571469935208026,0.486410980243276,0.626675807025643,0.879086895966526
"CAETHG_RS10055",43.5372049930255,-0.148662173609341,0.341195324150101,-0.435709879611189,0.663047236769414,0.902345044035632
"CAETHG_RS10165",21.3021984555299,-0.573459938358735,0.446844714106109,-1.28335397120208,0.199368092065017,0.68816627746346
"CAETHG_RS10375",9.00941645327218,-0.226866321699757,0.538840986905616,-0.421026475737443,0.673735748903593,0.902345044035632
"CAETHG_RS10380",11.34494806611,-0.183983645835238,0.578517552635091,-0.318026039136082,0.750465185138545,0.902345044035632
"CAETHG_RS10385",31.4828987946514,0.286669924604104,0.316952857911216,0.904456033283048,0.365753637813571,0.832190291894085
"CAETHG_RS10390",42.4142353219165,-0.428583677142816,0.311536439611827,-1.37570962060435,0.168911552221247,0.68816627746346
"CAETHG_RS10590",1.84678089850147,2.6956156499171,1.61684879623007,1.66720330076772,0.0954739866316894,0.594481506909521
"CAETHG_RS10780",542.542306237134,0.196510364138947,0.946396353211594,0.207640660778214,0.835509553514508,0.927323790164454
"CAETHG_RS10785",47299.9497661627,-0.748252615225498,0.552872563940382,-1.35339075227865,0.175930830237644,0.68816627746346
"CAETHG_RS10790",1.90242627766911,0.546529135086543,1.53338548218472,0.356419922737149,0.721526111556251,0.902345044035632
"CAETHG_RS10795",1.11375402584914,3.32017426139818,1.77351329436209,1.87208873593046,0.0611943280967675,0.503984344750236
"CAETHG_RS10830",91.4951823833721,0.0791359398795155,0.455573838592549,0.173706067328182,0.862096468982436,0.935384524270104
"CAETHG_RS10835",59.0778415783221,0.218575343107901,0.313575018287007,0.697043228449546,0.485775741079439,0.860199196925522
"CAETHG_RS10840",100.771855824417,-0.122763162100096,0.250407183318846,-0.490254155144503,0.623954063566633,0.879086895966526
"CAETHG_RS11105",103.546982852946,-0.643793669944201,0.314736080381855,-2.0455032329408,0.0408052708047469,0.412133235127944
"CAETHG_RS11115",39.4529841104076,-0.548112955710648,0.325225600897192,-1.68533151817871,0.0919246280263818,0.594481506909521
"CAETHG_RS11150",98.7689745667054,-0.142721357475798,0.196212624162589,-0.727381115689754,0.466992519601283,0.860199196925522
"CAETHG_RS11155",100606.969944025,-0.311266336486178,0.205637410724018,-1.51366590052976,0.130110597674975,0.68816627746346
"CAETHG_RS11235",58.943724411976,-0.804797755050475,0.975079983112847,-0.82536588688985,0.409163895946937,0.832190291894085
"CAETHG_RS11240",46871.3444762691,-0.543837869356265,0.336391616361687,-1.61668080565816,0.105947199251202,0.594481506909521
"CAETHG_RS11245",1.07901401242469,1.59629829040578,1.98039986769249,0.806048473566979,0.42021489986731,0.832190291894085
"CAETHG_RS11250",1.43321961450085,1.86972658848675,1.73580460181756,1.07715268557818,0.281412059000353,0.832190291894085
"CAETHG_RS11305",30.5941564504662,0.185019688290379,0.876717415593573,0.211036857486301,0.832858510852367,0.927323790164454
"CAETHG_RS11310",123152.816325092,-0.186216954533096,0.719615947924858,-0.258772689891165,0.795810630617729,0.923872111406789
"CAETHG_RS11315",1.97872070251266,0.615655532249103,1.19137250152886,0.516761576634552,0.605322605286202,0.879086895966526
"CAETHG_RS11320",1.11438886367245,0.239180682845763,1.8933961998621,0.126323630977596,0.89947575128026,0.942188134938693
"CAETHG_RS11385",50.046548049297,-1.99322378639872,0.857945175590866,-2.32325309717604,0.0201655598636526,0.306068786816266
"CAETHG_RS11390",45496.4088562177,-0.629768551166388,0.697725792537159,-0.902601792713358,0.366737274755543,0.832190291894085
