"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CAETHG_RS04025",1.94523441187375,2.9538548958604,1.24011099424536,2.38192783514342,0.0172222720820721,0.236593972652059
"CAETHG_RS04030",38521.2911187278,-0.194003247839456,1.01162546673849,-0.191773788045223,0.847919403959556,0.973645897422423
"CAETHG_RS04035",1102.15298233048,-0.461054271895432,0.40719917155985,-1.13225739170657,0.257526237806131,0.634393902888273
"CAETHG_RS04130",166.367020807237,-0.35930240117018,0.17294797157964,-2.0775172896707,0.0377538411600983,0.344088939844416
"CAETHG_RS04135",226.901093627261,-0.550829038526465,0.184032861576983,-2.99310152440382,0.00276157867565873,0.126131553477275
"CAETHG_RS04140",115.917539115809,0.561545927761654,0.326421060920641,1.72031156990258,0.0853758214619013,0.431147898382602
"CAETHG_RS05495",1.18716242844008,-1.22295288961221,1.60632773109954,-0.761334605594523,0.446457235986317,0.821666697962381
"CAETHG_RS05825",573.98424007994,0.173713313050634,0.302213700932143,0.574802904417754,0.565424602243772,0.86527098222153
"CAETHG_RS06225",20448.7428092264,-0.0461337853232641,0.425736607076592,-0.108362270371935,0.913708328735019,0.973645897422423
"CAETHG_RS06250",62.7661449053156,-0.0272056696708214,0.214787575482453,-0.126663144316948,0.899207017401545,0.973645897422423
"CAETHG_RS06290",9129.28603743269,0.14199617065765,0.345519045974231,0.410964814565506,0.68109833503965,0.934562459288117
"CAETHG_RS06710",179.698073063534,-0.0383225132310411,0.237002223666217,-0.161696850933402,0.871544584498723,0.973645897422423
"CAETHG_RS06715",55.8362111841555,-0.0931934593223184,0.280620820145552,-0.332097451906743,0.739815674134751,0.970407572566362
"CAETHG_RS06720",14.2264203323222,0.679593677456437,0.472151205705237,1.43935601401536,0.150049680031177,0.505167256104962
"CAETHG_RS06725",2.5822520140942,-1.35863909574157,1.29962615745683,-1.04540762583621,0.295834613703738,0.679074908729034
"CAETHG_RS07690",6.15801027646232,-1.08161519366484,0.700922622098796,-1.54313066744247,0.122799075216829,0.442953807032133
"CAETHG_RS07695",13.3294148260248,-1.27439509560785,0.671329767500404,-1.89831459485682,0.0576546525053001,0.388207993535687
"CAETHG_RS07700",3.05963960479279,0.893626380099721,0.842772878201242,1.06034069583138,0.288989631403784,0.678789599343771
"CAETHG_RS07705",14.7925022239573,-0.0533056052274205,0.420903146003717,-0.12664577524196,0.899220765208218,0.973645897422423
"CAETHG_RS07710",39.3768263213561,-0.041096610904982,0.247088451505434,-0.16632347912091,0.867902389717253,0.973645897422423
"CAETHG_RS07715",46.0448752575772,0.120795514799618,0.297512265323883,0.406018604537585,0.684728930567531,0.934562459288117
"CAETHG_RS07720",64.7958477344199,0.074059598681486,0.218622504261509,0.338755604925733,0.734793847938394,0.970407572566362
"CAETHG_RS07725",28.9967397015809,0.64075610609461,0.298140488485019,2.14917507296835,0.031620524470884,0.344088939844416
"CAETHG_RS07730",284.566013020963,0.355116703653999,0.122506652431418,2.89875444807213,0.00374648178645372,0.126131553477275
"CAETHG_RS07735",29.6916457887287,0.532164293857377,0.303614355598103,1.75276393900757,0.0796425354122477,0.423362951401948
"CAETHG_RS07740",34.6240294541253,-0.0258965609749807,0.27532959603083,-0.0940565829039349,0.925064209249332,0.973645897422423
"CAETHG_RS07745",148.729038517908,0.255612465901142,0.158823909531778,1.6094079704668,0.107527163594859,0.435010073987919
"CAETHG_RS07750",189.589401811046,0.393718536457417,0.224211165963009,1.75601663176032,0.079085568743085,0.423362951401948
"CAETHG_RS07755",197.963186009162,0.135911439020592,0.158268130143865,0.858741673999997,0.390483052981042,0.773309575511474
"CAETHG_RS07760",24.9094715404784,0.635468370546443,0.403542152207077,1.57472612729773,0.115319674321736,0.435010073987919
"CAETHG_RS08395",60.0964258672793,-0.222499196385423,0.384577729717712,-0.578554552674547,0.562889777863831,0.86527098222153
"CAETHG_RS08555",357115.119012788,-0.0701648451936741,0.148594012114788,-0.472191605806244,0.636790030773833,0.917609735589209
"CAETHG_RS08880",59.3618757726764,-0.538244633805418,0.228975899320015,-2.35066063897481,0.0187401166457076,0.236593972652059
"CAETHG_RS09855",826.081975829978,-0.537256252182362,0.326646999015214,-1.64476102276188,0.100019103039617,0.435010073987919
"CAETHG_RS09860",141.861867592471,-0.761092544034868,0.280372565996653,-2.71457566231339,0.00663607394929978,0.167560867219819
"CAETHG_RS09945",34.3138883512448,0.264958918246415,0.3057793926599,0.86650351399289,0.386214100170369,0.773309575511474
"CAETHG_RS09950",1082.84431894961,0.340985005562733,0.217113395577955,1.57053877147944,0.116289821759147,0.435010073987919
"CAETHG_RS09955",38.8125751708207,0.382289903866948,0.285102868207026,1.34088410359081,0.179958084142633,0.554166048955871
"CAETHG_RS09960",3.86491812681654,-0.929465893192586,0.752433467090585,-1.23527984047085,0.216726373836268,0.589732435272443
"CAETHG_RS09965",62503.9553759464,0.418495003502782,0.656735118044098,0.637235609920103,0.523971385637892,0.86527098222153
"CAETHG_RS09970",1839.95340031282,-0.582258313720324,0.367953459326397,-1.58242380649512,0.113552853566264,0.435010073987919
"CAETHG_RS09985",157.726680604048,-0.255263238058582,0.153241130256932,-1.66576191150897,0.0957608452150526,0.435010073987919
"CAETHG_RS10035",4.95179524855129,-1.54622788755094,0.768751913066863,-2.0113483443344,0.0442886754255189,0.344088939844416
"CAETHG_RS10040",80.9318421513438,0.137901791973311,0.222220675237418,0.620562383882502,0.534887595992122,0.86527098222153
"CAETHG_RS10045",234.999211087913,-0.285337324952508,0.1593717909043,-1.79038789319904,0.0733915752471312,0.423362951401948
"CAETHG_RS10050",15.5814392097068,0.027083516095327,0.495077784608638,0.0547055774614017,0.956373025847349,0.973645897422423
"CAETHG_RS10055",43.5372049930255,-0.168208889855813,0.286831947077454,-0.586437081258562,0.557581831629954,0.86527098222153
"CAETHG_RS10165",21.3021984555299,0.531870778195637,0.40267271115113,1.32085131042321,0.186550947173263,0.554166048955871
"CAETHG_RS10375",9.00941645327218,0.57396023962491,0.487161598379648,1.17817217435439,0.238727973269508,0.602788132505508
"CAETHG_RS10380",11.34494806611,0.840281546280328,0.506678451598686,1.65841184607131,0.0972343671873255,0.435010073987919
"CAETHG_RS10385",31.4828987946514,-0.056504851888128,0.290878805719155,-0.194255651416156,0.845975709162053,0.973645897422423
"CAETHG_RS10390",42.4142353219165,0.00966648552853243,0.270329012030245,0.0357582246016973,0.971475143685654,0.973645897422423
"CAETHG_RS10590",1.84678089850147,0.696379566472574,1.21079986162999,0.575140110715821,0.565196542545223,0.86527098222153
"CAETHG_RS10780",542.542306237134,0.231309583949719,0.791251349146262,0.292333888844923,0.770031350342694,0.972164579807652
"CAETHG_RS10785",47299.9497661627,0.229754646983242,0.46256604575512,0.496695875306146,0.619403531543107,0.906663140374694
